,func,ncalls,ccalls,tottime,cumtime,callers
391,"<code object _validate_dtype at 0x7eae6759d470, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/range.py"", line 216>",3630,0,0.0005325050000000001,0.0005325050000000001,
392,"<code object is_extension at 0x7eae6759ec10, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/blocks.py"", line 216>",7260,0,0.002581757,0.002581757,
393,"<code object make_block_same_class at 0x7eae6759f090, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/blocks.py"", line 294>",29274,0,0.027817479000000003,0.027817479000000003,
394,"<code object <genexpr> at 0x7eae675a7a30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/base.py"", line 84>",54801,0,0.028666665,0.009545115,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=36534, reccallcount=0, totaltime=0.01912155, inlinetime=0.009646465)]"
395,"<code object _validate_set_axis at 0x7eae675af4b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/base.py"", line 86>",54801,0,0.066959242,0.020624708000000002,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=109602, reccallcount=0, totaltime=0.046334534000000004, inlinetime=0.02241318)]"
396,"<code object get_block_type at 0x7eae675af7b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/blocks.py"", line 2747>",58431,0,0.039260127000000006,0.026999903000000002,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=175293, reccallcount=0, totaltime=0.012260224, inlinetime=0.012260224)]"
397,"<code object _consolidate_inplace at 0x7eae675c7050, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/managers.py"", line 1782>",3630,0,0.024409789,0.0016516130000000001,"[_lsprof.profiler_subentry(code=<code object is_consolidated at 0x7eae67269470, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/managers.py"", line 1764>, callcount=3630, reccallcount=0, totaltime=0.022758176, inlinetime=0.002508338)]"
398,"<code object create_block_manager_from_column_arrays at 0x7eae675cfc50, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/managers.py"", line 2121>",3630,0,0.13709221500000002,0.009643424000000001,"[_lsprof.profiler_subentry(code=<code object _form_blocks at 0x5589647c63e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/managers.py"", line 2190>, callcount=3630, reccallcount=0, totaltime=0.102559174, inlinetime=0.039106504), _lsprof.profiler_subentry(code=<code object __init__ at 0x7eae67270db0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/managers.py"", line 913>, callcount=3630, reccallcount=0, totaltime=0.000479828, inlinetime=0.000479828), _lsprof.profiler_subentry(code=<code object _consolidate_inplace at 0x7eae675c7050, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/managers.py"", line 1782>, callcount=3630, reccallcount=0, totaltime=0.024409789, inlinetime=0.0016516130000000001)]"
399,"<code object equals at 0x7eae675d66f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/range.py"", line 553>",43911,0,0.012687164,0.009952353,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=43911, reccallcount=0, totaltime=0.002734811, inlinetime=0.002734811)]"
400,"<code object _constructor at 0x7eae675ddca0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/range.py"", line 231>",1815,0,0.000164623,0.000164623,
401,"<code object dtype at 0x7eae675dde40, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/range.py"", line 376>",102459,0,0.008455036,0.008455036,
402,"<code object _constructor_sliced_from_mgr at 0x7eae6773d680, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/frame.py"", line 678>",18364,0,0.08330184,0.01782949,"[_lsprof.profiler_subentry(code=<code object _from_mgr at 0x7eae67953990, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 339>, callcount=18364, reccallcount=0, totaltime=0.041936190000000005, inlinetime=0.010594442), _lsprof.profiler_subentry(code=<code object __setattr__ at 0x5589645cc5a0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 6320>, callcount=18364, reccallcount=0, totaltime=0.02353616, inlinetime=0.02353616)]"
403,"<code object _box_col_values at 0x7eae6773de60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/frame.py"", line 4613>",18364,0,0.17928217400000002,0.023414477000000003,"[_lsprof.profiler_subentry(code=<code object __getitem__ at 0x5589647157d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 5385>, callcount=18364, reccallcount=0, totaltime=0.014186019000000001, inlinetime=0.010989101000000001), _lsprof.profiler_subentry(code=<code object _constructor_sliced_from_mgr at 0x7eae6773d680, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/frame.py"", line 678>, callcount=18364, reccallcount=0, totaltime=0.08330184, inlinetime=0.01782949), _lsprof.profiler_subentry(code=<code object __setattr__ at 0x5589645cc5a0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 6320>, callcount=18364, reccallcount=0, totaltime=0.007775710000000001, inlinetime=0.007775710000000001), _lsprof.profiler_subentry(code=<code object __finalize__ at 0x5589645bde30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 6255>, callcount=18364, reccallcount=0, totaltime=0.050604128000000005, inlinetime=0.035188967)]"
404,"<code object allows_duplicate_labels at 0x7eae677785f0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/flags.py"", line 87>",84172,0,0.030838003000000003,0.030838003000000003,
405,"<code object allows_duplicate_labels at 0x7eae6778c2d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/flags.py"", line 55>",84182,0,0.008255221,0.008255221,
406,"<code object attrs at 0x7eae6778edb0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 363>",84182,0,0.009513262,0.009513262,
407,"<code object flags at 0x7eae6778ee90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 405>",168364,0,0.013695816000000001,0.013695816000000001,
408,"<code object _constructor_from_mgr at 0x7eae677b1610, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/frame.py"", line 659>",14637,0,0.048044055,0.010613121000000001,"[_lsprof.profiler_subentry(code=<code object _from_mgr at 0x7eae67953990, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 339>, callcount=14637, reccallcount=0, totaltime=0.037430934, inlinetime=0.009473412)]"
409,"<code object _take_with_is_copy at 0x7eae677b2740, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 4161>",14637,0,1.1672469520000002,0.025589808000000002,"[_lsprof.profiler_subentry(code=<code object _get_axis at 0x7eae6798fb90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 586>, callcount=29274, reccallcount=0, totaltime=0.018176467, inlinetime=0.014074157), _lsprof.profiler_subentry(code=<code object equals at 0x558964716e50, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 5564>, callcount=14637, reccallcount=0, totaltime=0.035315080000000006, inlinetime=0.010420004), _lsprof.profiler_subentry(code=<code object take at 0x5589645fac70, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 4046>, callcount=14637, reccallcount=0, totaltime=1.069640791, inlinetime=0.049716857), _lsprof.profiler_subentry(code=<code object ndim at 0x7eae677dd3e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 696>, callcount=14637, reccallcount=0, totaltime=0.002349074, inlinetime=0.002349074), _lsprof.profiler_subentry(code=<code object _set_is_copy at 0x7eae677f0ff0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 4398>, callcount=14637, reccallcount=0, totaltime=0.016175732, inlinetime=0.008351017)]"
410,"<code object __getattr__ at 0x7eae677b2a60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 6303>",84075,0,0.245552964,0.076318148,"[_lsprof.profiler_subentry(code=<code object _info_axis at 0x7eae677dc300, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 667>, callcount=29274, reccallcount=0, totaltime=0.011541271, inlinetime=0.006844342000000001), _lsprof.profiler_subentry(code=<code object _can_hold_identifiers_and_holds_name at 0x7eae67507310, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 5449>, callcount=29274, reccallcount=0, totaltime=0.15769354500000002, inlinetime=0.031175191)]"
411,"<code object _info_axis at 0x7eae677dc300, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 667>",29274,0,0.011541271,0.006844342000000001,"[_lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=29274, reccallcount=0, totaltime=0.004696929, inlinetime=0.004696929)]"
412,"<code object ndim at 0x7eae677dd3e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 696>",14637,0,0.002349074,0.002349074,
413,"<code object to_pickle at 0x7eae677de2e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 3119>",1,0,0.000395352,4.391e-06,"[_lsprof.profiler_subentry(code=<code object to_pickle at 0x7eae66ad47b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/io/pickle.py"", line 33>, callcount=1, reccallcount=0, totaltime=0.000390961, inlinetime=5.533e-06)]"
414,"<code object _set_is_copy at 0x7eae677f0ff0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 4398>",14637,0,0.016175732,0.008351017,"[_lsprof.profiler_subentry(code=<code object __setattr__ at 0x5589645cc5a0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 6320>, callcount=14637, reccallcount=0, totaltime=0.007824715000000001, inlinetime=0.007824715000000001)]"
415,"<code object __reduce__ at 0x7eae677f2550, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 2794>",10,0,7.795e-06,6.457e-06,"[_lsprof.profiler_subentry(code=<code object name at 0x7eae67803c90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 1678>, callcount=10, reccallcount=0, totaltime=1.3380000000000001e-06, inlinetime=1.3380000000000001e-06)]"
416,"<code object <genexpr> at 0x7eae677f32d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 5689>",7260,0,0.005650876,0.002302091,"[_lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=7260, reccallcount=0, totaltime=0.0033487850000000004, inlinetime=0.002352994)]"
417,"<code object isna at 0x7eae677fe030, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 8712>",3630,0,0.200384593,0.002938168,"[_lsprof.profiler_subentry(code=<code object isna at 0x7eae6fc702d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 101>, callcount=3630, reccallcount=0, totaltime=0.183919563, inlinetime=0.001363223), _lsprof.profiler_subentry(code=<code object __finalize__ at 0x5589645bde30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 6255>, callcount=3630, reccallcount=0, totaltime=0.013526862, inlinetime=0.009456562)]"
418,"<code object _can_consolidate at 0x7eae678033d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/blocks.py"", line 221>",7260,0,0.0055880520000000005,0.003006295,"[_lsprof.profiler_subentry(code=<code object is_extension at 0x7eae6759ec10, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/blocks.py"", line 216>, callcount=7260, reccallcount=0, totaltime=0.002581757, inlinetime=0.002581757)]"
419,"<code object name at 0x7eae67803c90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 1678>",21907,0,0.0033787080000000002,0.0033787080000000002,
420,"<code object ndim at 0x7eae67911550, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/base.py"", line 367>",87822,0,0.006088973,0.006088973,
421,"<code object _from_mgr at 0x7eae67953990, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 339>",36631,0,0.088860196,0.022537571000000003,"[_lsprof.profiler_subentry(code='<built-in method __new__ of type object at 0x55893d5e4300>', callcount=36631, reccallcount=0, totaltime=0.007274104000000001, inlinetime=0.007274104000000001), _lsprof.profiler_subentry(code=<code object __init__ at 0x7eae6798a170, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 278>, callcount=36631, reccallcount=0, totaltime=0.05904852100000001, inlinetime=0.048353772)]"
422,"<code object _get_block_manager_axis at 0x7eae67953bd0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 592>",14637,0,0.010403469,0.007229832,"[_lsprof.profiler_subentry(code=<code object _get_axis_number at 0x7eae6796ebf0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 572>, callcount=14637, reccallcount=0, totaltime=0.003173637, inlinetime=0.003173637)]"
423,"<code object __init__ at 0x7eae67956890, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/flags.py"", line 51>",95062,0,0.031056024,0.031056024,
424,"<code object __getitem__ at 0x7eae67956de0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/flags.py"", line 100>",10,0,7.795e-06,3.985e-06,"[_lsprof.profiler_subentry(code='<built-in method builtins.getattr>', callcount=10, reccallcount=0, totaltime=3.8100000000000004e-06, inlinetime=2.909e-06)]"
425,"<code object _get_axis_number at 0x7eae6796ebf0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 572>",51171,0,0.009271409000000001,0.009271409000000001,
426,"<code object _set_axis at 0x7eae6796efb0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 807>",54801,0,0.14722780800000002,0.041003337,"[_lsprof.profiler_subentry(code=<code object ensure_index at 0x558964727360, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 7621>, callcount=54801, reccallcount=0, totaltime=0.015649259000000002, inlinetime=0.011349971), _lsprof.profiler_subentry(code=<code object set_axis at 0x7eae67239020, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/internals/managers.py"", line 236>, callcount=54801, reccallcount=0, totaltime=0.085862823, inlinetime=0.018903581000000003), _lsprof.profiler_subentry(code=<code object _clear_item_cache at 0x7eae66f40c60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 1489>, callcount=54801, reccallcount=0, totaltime=0.004712389, inlinetime=0.004712389)]"
427,"<code object identical at 0x7eae67987770, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 5664>",3630,0,0.07341038500000001,0.0069119080000000005,"[_lsprof.profiler_subentry(code='<built-in method builtins.all>', callcount=3630, reccallcount=0, totaltime=0.008110115000000001, inlinetime=0.002459239), _lsprof.profiler_subentry(code=<code object equals at 0x558964716e50, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexes/base.py"", line 5564>, callcount=3630, reccallcount=0, totaltime=0.058388362000000006, inlinetime=0.014707393000000001)]"
428,"<code object __init__ at 0x7eae6798a170, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 278>",95062,0,0.153122595,0.12206657100000001,"[_lsprof.profiler_subentry(code=<code object __init__ at 0x7eae67956890, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/flags.py"", line 51>, callcount=95062, reccallcount=0, totaltime=0.031056024, inlinetime=0.031056024)]"
429,"<code object check_dict_or_set_indexers at 0x7eae6798b130, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/indexing.py"", line 2765>",15006532,0,8.278006534000001,4.849889661000001,"[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=60026128, reccallcount=0, totaltime=3.428116873, inlinetime=3.428116873)]"
430,"<code object _validate_dtype at 0x7eae6798f210, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 511>",51171,0,0.100328523,0.021914511,"[_lsprof.profiler_subentry(code=<code object pandas_dtype at 0x558964473530, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1606>, callcount=51171, reccallcount=0, totaltime=0.078414012, inlinetime=0.035603800000000005)]"
431,"<code object _get_axis at 0x7eae6798fb90, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 586>",32904,0,0.0235613,0.018302805000000002,"[_lsprof.profiler_subentry(code=<code object _get_axis_number at 0x7eae6796ebf0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/generic.py"", line 572>, callcount=32904, reccallcount=0, totaltime=0.005258495, inlinetime=0.005258495)]"
432,"<code object _check_arg_length at 0x7eae6fa484e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 29>",18267,0,0.009623715000000001,0.006525815000000001,"[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=36534, reccallcount=0, totaltime=0.0030979000000000002, inlinetime=0.0030979000000000002)]"
433,"<code object _check_for_default_values at 0x7eae6fa48670, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 49>",18267,0,0.013406109000000001,0.013406109000000001,
434,"<code object clean_reindex_fill_method at 0x7eae6fa547b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/missing.py"", line 1073>",3630,0,0.0004891990000000001,0.0004891990000000001,
435,"<code object evaluate at 0x7eae6fa61590, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/computation/expressions.py"", line 226>",29274,0,0.092684109,0.015360117000000001,"[_lsprof.profiler_subentry(code=<code object _evaluate_numexpr at 0x5589644e63e0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/computation/expressions.py"", line 95>, callcount=29274, reccallcount=0, totaltime=0.07732399200000001, inlinetime=0.022645633000000002)]"
436,"<code object validate_func at 0x7eae6fa63e10, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/compat/numpy/function.py"", line 413>",18267,0,0.14114182,0.012922395000000001,"[_lsprof.profiler_subentry(code=<code object __call__ at 0x7eae6fa84e30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/compat/numpy/function.py"", line 64>, callcount=18267, reccallcount=0, totaltime=0.128219425, inlinetime=0.015657816)]"
437,"<code object fill_bool at 0x7eae6fa643b0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/ops/array_ops.py"", line 410>",29274,0,0.029028636000000003,0.013900979,"[_lsprof.profiler_subentry(code=""<method 'astype' of 'numpy.ndarray' objects>"", callcount=29274, reccallcount=0, totaltime=0.015127657000000001, inlinetime=0.015127657000000001)]"
438,"<code object new_func at 0x7eae6fa81d70, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 389>",18267,0,0.36357578,0.017711309,"[_lsprof.profiler_subentry(code=<code object reduction at 0x7eae6fb24db0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 1083>, callcount=3630, reccallcount=0, totaltime=0.07522223, inlinetime=0.006100606000000001), _lsprof.profiler_subentry(code=<code object nanmean at 0x5589644f1310, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 671>, callcount=14637, reccallcount=0, totaltime=0.270642241, inlinetime=0.041545529000000005)]"
439,"<code object __call__ at 0x7eae6fa84e30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/compat/numpy/function.py"", line 64>",36534,0,0.13180287100000002,0.019241262000000002,"[_lsprof.profiler_subentry(code=<code object validate_args_and_kwargs at 0x7eae6fc1f670, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/util/_validators.py"", line 168>, callcount=18267, reccallcount=0, totaltime=0.112561609, inlinetime=0.046666931)]"
440,"<code object _get_dtype_max at 0x7eae6fa85c30, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 324>",14637,0,0.012567925,0.012567925,
441,"<code object __lt__ at 0x7eae6fac8360, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/arraylike.py"", line 46>",14637,0,0.8628544370000001,0.005686724000000001,"[_lsprof.profiler_subentry(code=<code object _cmp_method at 0x7eae6712db60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 6121>, callcount=14637, reccallcount=0, totaltime=0.857167713, inlinetime=0.022460217)]"
442,"<code object __ge__ at 0x7eae6fac8690, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/arraylike.py"", line 58>",14637,0,0.954722131,0.006820869,"[_lsprof.profiler_subentry(code=<code object _cmp_method at 0x7eae6712db60, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 6121>, callcount=14637, reccallcount=0, totaltime=0.947901262, inlinetime=0.026166308000000003)]"
443,"<code object __and__ at 0x7eae6fac87a0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/arraylike.py"", line 68>",14637,0,0.8681723560000001,0.005793602,"[_lsprof.profiler_subentry(code=<code object _logical_method at 0x7eae6709f120, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/series.py"", line 6134>, callcount=14637, reccallcount=0, totaltime=0.8623787540000001, inlinetime=0.028747505000000003)]"
444,"<code object _get_fill_value at 0x7eae6faec990, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 187>",18267,0,0.007894261,0.003866702,"[_lsprof.profiler_subentry(code=<code object _na_ok_dtype at 0x7eae6fb08ae0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 336>, callcount=3630, reccallcount=0, totaltime=0.004027559, inlinetime=0.001962358)]"
445,"<code object _maybe_get_mask at 0x7eae6faf8810, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 209>",18267,0,0.10264250200000001,0.009231908,"[_lsprof.profiler_subentry(code=<code object isna at 0x7eae6fc702d0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/missing.py"", line 101>, callcount=18267, reccallcount=0, totaltime=0.093410594, inlinetime=0.006126007)]"
446,"<code object check_below_min_count at 0x7eae6faf8ab0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 1547>",3630,0,0.012531611000000002,0.003228687,"[_lsprof.profiler_subentry(code=""<method 'sum' of 'numpy.ndarray' objects>"", callcount=3630, reccallcount=0, totaltime=0.009302924, inlinetime=0.001801555)]"
447,"<code object _na_ok_dtype at 0x7eae6fb08ae0, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/nanops.py"", line 336>",3630,0,0.004027559,0.001962358,"[_lsprof.profiler_subentry(code=<code object needs_i8_conversion at 0x7eae6fcb8530, file ""/home/adityamoger/anaconda3/envs/cocktail_3_dynamic_model/lib/python3.12/site-packages/pandas/core/dtypes/common.py"", line 1042>, callcount=3630, reccallcount=0, totaltime=0.001684673, inlinetime=0.0010588910000000002), _lsprof.profiler_subentry(code='<built-in method builtins.issubclass>', callcount=3630, reccallcount=0, totaltime=0.00038052800000000004, inlinetime=0.00038052800000000004)]"
